"member","transaction_id","sale_date","product"
2996,7438,2015-05-19,"UHT-milk"
2996,7438,2015-05-19,"newspapers"
2996,7439,2015-09-26,"frankfurter"
2996,7439,2015-09-26,"dishes"
2996,7439,2015-09-26,"hygiene articles"
2997,7440,2014-02-09,"yogurt"
2997,7440,2014-02-09,"bottled water"
2997,7441,2015-02-10,"fish"
2997,7441,2015-02-10,"specialty chocolate"
2997,7442,2015-06-02,"canned beer"
2997,7442,2015-06-02,"soda"
2997,7443,2015-08-03,"other vegetables"
2997,7443,2015-08-03,"soda"
2997,7444,2015-12-30,"citrus fruit"
2997,7444,2015-12-30,"shopping bags"
2997,7444,2015-12-30,"tropical fruit"
2997,7444,2015-12-30,"frankfurter"
2997,7444,2015-12-30,"brown bread"
2997,7444,2015-12-30,"rubbing alcohol"
2997,7444,2015-12-30,"domestic eggs"
2997,7444,2015-12-30,"whole milk"
2998,7445,2014-10-30,"grapes"
2998,7445,2014-10-30,"semi-finished bread"
2998,7446,2015-07-14,"canned beer"
2998,7446,2015-07-14,"yogurt"
2998,7446,2015-07-14,"salty snack"
2999,7447,2014-08-12,"margarine"
2999,7447,2014-08-12,"whole milk"
2999,7447,2014-08-12,"white bread"
2999,7448,2015-04-17,"beef"
2999,7448,2015-04-17,"canned beer"
2999,7449,2015-08-03,"sausage"
2999,7449,2015-08-03,"butter milk"
2999,7449,2015-08-03,"meat spreads"
3000,7450,2014-08-22,"fruit/vegetable juice"
3000,7450,2014-08-22,"cat food"
3001,7451,2015-11-14,"sausage"
3001,7451,2015-11-14,"bottled water"
3001,7452,2015-12-24,"whole milk"
3001,7452,2015-12-24,"chicken"
3002,7453,2014-12-12,"hygiene articles"
3002,7453,2014-12-12,"seasonal products"
3002,7454,2015-01-21,"sausage"
3002,7454,2015-01-21,"grapes"
3002,7454,2015-01-21,"light bulbs"
3002,7455,2015-01-22,"chicken"
3002,7455,2015-01-22,"whole milk"
3002,7455,2015-01-22,"white bread"
3002,7455,2015-01-22,"newspapers"
3002,7456,2015-02-19,"tropical fruit"
3002,7456,2015-02-19,"snack products"
3002,7457,2015-08-13,"citrus fruit"
3002,7457,2015-08-13,"frozen meals"
3002,7457,2015-08-13,"coffee"
3002,7457,2015-08-13,"seasonal products"
3002,7457,2015-08-13,"yogurt"
3002,7457,2015-08-13,"soups"
3003,7458,2014-03-08,"citrus fruit"
3003,7458,2014-03-08,"processed cheese"
3003,7459,2014-04-22,"seasonal products"
3003,7459,2014-04-22,"shopping bags"
3003,7460,2014-05-08,"whole milk"
3003,7460,2014-05-08,"newspapers"
3004,7461,2014-09-04,"domestic eggs"
3004,7461,2014-09-04,"soda"
3004,7462,2015-02-10,"whole milk"
3004,7462,2015-02-10,"liquor (appetizer)"
3005,7463,2014-04-18,"specialty chocolate"
3005,7463,2014-04-18,"coffee"
3005,7464,2014-07-10,"tropical fruit"
3005,7464,2014-07-10,"semi-finished bread"
3005,7465,2014-07-26,"beverages"
3005,7465,2014-07-26,"frozen meals"
3005,7466,2014-11-26,"brown bread"
3005,7466,2014-11-26,"newspapers"
3005,7466,2014-11-26,"margarine"
3005,7467,2015-07-12,"citrus fruit"
3005,7467,2015-07-12,"fruit/vegetable juice"
3006,7468,2014-01-06,"waffles"
3006,7468,2014-01-06,"brown bread"
3006,7469,2014-06-20,"other vegetables"
3006,7469,2014-06-20,"margarine"
3006,7470,2015-12-27,"chicken"
3006,7470,2015-12-27,"pork"
3006,7470,2015-12-27,"frozen fish"
3007,7471,2014-04-01,"rolls/buns"
3007,7471,2014-04-01,"yogurt"
3007,7472,2014-12-02,"canned beer"
3007,7472,2014-12-02,"frozen dessert"
3008,7473,2014-04-15,"root vegetables"
3008,7473,2014-04-15,"pip fruit"
3008,7473,2014-04-15,"coffee"
3008,7474,2014-07-09,"butter"
3008,7474,2014-07-09,"other vegetables"
3009,7475,2014-01-27,"yogurt"
3009,7475,2014-01-27,"semi-finished bread"
3009,7476,2014-04-19,"frankfurter"
3009,7476,2014-04-19,"misc. beverages"
3009,7477,2014-11-13,"canned beer"
3009,7477,2014-11-13,"UHT-milk"
3009,7478,2014-12-27,"brown bread"
3009,7478,2014-12-27,"flour"
3009,7479,2015-02-18,"sausage"
3009,7479,2015-02-18,"canned beer"
3009,7479,2015-02-18,"frozen vegetables"
3009,7479,2015-02-18,"detergent"
3009,7480,2015-08-14,"sausage"
3009,7480,2015-08-14,"tropical fruit"
3010,7481,2014-01-21,"rolls/buns"
3010,7481,2014-01-21,"root vegetables"
3010,7482,2014-02-14,"root vegetables"
3010,7482,2014-02-14,"other vegetables"
3010,7483,2014-05-11,"root vegetables"
3010,7483,2014-05-11,"sliced cheese"
3010,7484,2014-06-13,"pork"
3010,7484,2014-06-13,"shopping bags"
3010,7484,2014-06-13,"hygiene articles"
3010,7485,2015-08-14,"fruit/vegetable juice"
3010,7485,2015-08-14,"root vegetables"
3011,7486,2014-04-02,"other vegetables"
3011,7486,2014-04-02,"rolls/buns"
3011,7486,2014-04-02,"frozen meals"
3011,7487,2014-06-27,"pickled vegetables"
3011,7487,2014-06-27,"frozen vegetables"
3011,7488,2014-08-16,"whipped/sour cream"
3011,7488,2014-08-16,"salty snack"
3011,7489,2014-08-29,"sugar"
3011,7489,2014-08-29,"bottled water"
3011,7490,2015-06-22,"finished products"
3011,7490,2015-06-22,"rolls/buns"
3012,7491,2014-07-24,"whole milk"
3012,7491,2014-07-24,"whole milk"
3012,7492,2015-05-03,"nuts/prunes"
3012,7492,2015-05-03,"onions"
3012,7493,2015-09-20,"pork"
3012,7493,2015-09-20,"brown bread"
3013,7494,2014-03-25,"whole milk"
3013,7494,2014-03-25,"rice"
3013,7495,2014-04-19,"other vegetables"
3013,7495,2014-04-19,"domestic eggs"
3013,7495,2014-04-19,"soap"
3013,7495,2014-04-19,"pastry"
3013,7496,2014-05-12,"UHT-milk"
3013,7496,2014-05-12,"brown bread"
3013,7497,2014-08-07,"sauces"
3013,7497,2014-08-07,"ice cream"
3013,7498,2015-08-21,"bottled beer"
3013,7498,2015-08-21,"root vegetables"
3013,7498,2015-08-21,"hygiene articles"
3014,7499,2014-12-20,"tropical fruit"
3014,7499,2014-12-20,"root vegetables"
3014,7500,2015-07-15,"whipped/sour cream"
3014,7500,2015-07-15,"berries"
3014,7500,2015-07-15,"cream cheese "
3014,7501,2015-10-19,"sausage"
3014,7501,2015-10-19,"chocolate"
3014,7501,2015-10-19,"newspapers"
3014,7501,2015-10-19,"pastry"
3014,7502,2015-11-04,"ham"
3014,7502,2015-11-04,"root vegetables"
3014,7502,2015-11-04,"margarine"
3014,7502,2015-11-04,"whipped/sour cream"
3014,7503,2015-11-11,"curd cheese"
3014,7503,2015-11-11,"sausage"
3014,7503,2015-11-11,"bottled water"
3014,7503,2015-11-11,"napkins"
3015,7504,2014-01-31,"ham"
3015,7504,2014-01-31,"bottled water"
3015,7504,2014-01-31,"margarine"
3015,7505,2014-08-07,"root vegetables"
3015,7505,2014-08-07,"other vegetables"
3015,7506,2015-06-12,"bottled water"
3015,7506,2015-06-12,"root vegetables"
3015,7507,2015-10-10,"sausage"
3015,7507,2015-10-10,"white bread"
3015,7507,2015-10-10,"coffee"
3016,7508,2014-04-21,"whipped/sour cream"
3016,7508,2014-04-21,"dish cleaner"
3016,7509,2014-05-23,"other vegetables"
3016,7509,2014-05-23,"pastry"
3016,7510,2015-12-01,"frankfurter"
3016,7510,2015-12-01,"long life bakery product"
3016,7510,2015-12-01,"sugar"
3017,7511,2014-09-11,"frozen meals"
3017,7511,2014-09-11,"whole milk"
3017,7512,2015-09-22,"hamburger meat"
3017,7512,2015-09-22,"soft cheese"
3017,7513,2015-09-28,"curd"
3017,7513,2015-09-28,"tropical fruit"
3018,7514,2014-11-17,"tropical fruit"
3018,7514,2014-11-17,"packaged fruit/vegetables"
3018,7515,2015-01-18,"canned beer"
3018,7515,2015-01-18,"soda"
3018,7516,2015-06-27,"rolls/buns"
3018,7516,2015-06-27,"root vegetables"
3019,7517,2014-12-13,"dishes"
3019,7517,2014-12-13,"brown bread"
3019,7518,2015-12-19,"butter milk"
3019,7518,2015-12-19,"soda"
3019,7518,2015-12-19,"rolls/buns"
3020,7519,2014-06-13,"rolls/buns"
3020,7519,2014-06-13,"bottled beer"
3020,7520,2014-12-08,"other vegetables"
3020,7520,2014-12-08,"pot plants"
3020,7521,2015-08-27,"condensed milk"
3020,7521,2015-08-27,"fruit/vegetable juice"
3020,7521,2015-08-27,"white wine"
3020,7521,2015-08-27,"specialty fat"
3021,7522,2014-06-22,"root vegetables"
3021,7522,2014-06-22,"onions"
3021,7523,2014-10-29,"other vegetables"
3021,7523,2014-10-29,"soda"
3021,7523,2014-10-29,"fruit/vegetable juice"
3021,7524,2014-11-15,"chicken"
3021,7524,2014-11-15,"soups"
3021,7524,2014-11-15,"bottled water"
3021,7525,2015-01-30,"frankfurter"
3021,7525,2015-01-30,"sliced cheese"
3022,7526,2014-02-16,"chicken"
3022,7526,2014-02-16,"rolls/buns"
3022,7527,2014-04-24,"whole milk"
3022,7527,2014-04-24,"yogurt"
3022,7528,2014-09-19,"beef"
3022,7528,2014-09-19,"whipped/sour cream"
3022,7529,2015-11-15,"butter"
3022,7529,2015-11-15,"canned fish"
3022,7529,2015-11-15,"cream cheese "
3023,7530,2014-12-11,"beef"
3023,7530,2014-12-11,"liquor"
3023,7531,2015-05-06,"onions"
3023,7531,2015-05-06,"hamburger meat"
3023,7532,2015-07-28,"rolls/buns"
3023,7532,2015-07-28,"root vegetables"
3023,7532,2015-07-28,"bottled beer"
3023,7532,2015-07-28,"yogurt"
3023,7532,2015-07-28,"pickled vegetables"
3024,7533,2014-12-22,"UHT-milk"
3024,7533,2014-12-22,"roll products "
3024,7533,2014-12-22,"salt"
3024,7534,2014-12-23,"tropical fruit"
3024,7534,2014-12-23,"detergent"
3025,7535,2014-01-19,"hamburger meat"
3025,7535,2014-01-19,"cat food"
3025,7536,2015-04-21,"citrus fruit"
3025,7536,2015-04-21,"sausage"
3025,7536,2015-04-21,"bottled beer"
3025,7536,2015-04-21,"herbs"
3025,7537,2015-06-16,"misc. beverages"
3025,7537,2015-06-16,"tea"
3025,7538,2015-10-19,"turkey"
3025,7538,2015-10-19,"herbs"
3025,7538,2015-10-19,"white bread"
3026,7539,2014-03-30,"whole milk"
3026,7539,2014-03-30,"candy"
3026,7539,2014-03-30,"semi-finished bread"
3026,7539,2014-03-30,"candy"
3026,7540,2014-06-10,"chewing gum"
3026,7540,2014-06-10,"ice cream"
3026,7541,2014-10-29,"butter milk"
3026,7541,2014-10-29,"semi-finished bread"
3026,7542,2015-01-01,"citrus fruit"
3026,7542,2015-01-01,"tropical fruit"
3026,7542,2015-01-01,"soda"
3026,7542,2015-01-01,"bottled water"
3026,7543,2015-01-24,"soda"
3026,7543,2015-01-24,"domestic eggs"
3026,7543,2015-01-24,"artif. sweetener"
3027,7544,2014-04-29,"other vegetables"
3027,7544,2014-04-29,"frozen vegetables"
3027,7545,2014-10-14,"fruit/vegetable juice"
3027,7545,2014-10-14,"berries"
3027,7546,2015-09-14,"whipped/sour cream"
3027,7546,2015-09-14,"root vegetables"
3027,7546,2015-09-14,"baking powder"
3027,7547,2015-09-15,"sausage"
3027,7547,2015-09-15,"red/blush wine"
3028,7548,2014-01-04,"white bread"
3028,7548,2014-01-04,"butter"
3028,7549,2014-04-25,"frankfurter"
3028,7549,2014-04-25,"whole milk"
3028,7550,2014-10-07,"chicken"
3028,7550,2014-10-07,"whole milk"
3028,7551,2014-11-20,"napkins"
3028,7551,2014-11-20,"cake bar"
3028,7552,2015-05-19,"citrus fruit"
3028,7552,2015-05-19,"yogurt"
3028,7553,2015-06-09,"sausage"
3028,7553,2015-06-09,"long life bakery product"
3028,7553,2015-06-09,"beef"
3028,7553,2015-06-09,"other vegetables"
3028,7553,2015-06-09,"margarine"
3029,7554,2014-10-19,"vinegar"
3029,7554,2014-10-19,"dog food"
3029,7555,2015-02-14,"other vegetables"
3029,7555,2015-02-14,"shopping bags"
3029,7556,2015-05-31,"long life bakery product"
3029,7556,2015-05-31,"butter milk"
3030,7557,2014-05-02,"citrus fruit"
3030,7557,2014-05-02,"pastry"
3030,7557,2014-05-02,"dish cleaner"
3030,7558,2014-11-19,"rolls/buns"
3030,7558,2014-11-19,"packaged fruit/vegetables"
3030,7559,2014-12-06,"other vegetables"
3030,7559,2014-12-06,"whole milk"
3030,7560,2014-12-14,"curd"
3030,7560,2014-12-14,"whole milk"
3030,7560,2014-12-14,"red/blush wine"
3031,7561,2014-12-01,"whole milk"
3031,7561,2014-12-01,"specialty bar"
3031,7562,2015-08-30,"frankfurter"
3031,7562,2015-08-30,"bottled beer"
3031,7562,2015-08-30,"other vegetables"
3031,7562,2015-08-30,"bottled beer"
3031,7563,2015-10-27,"tropical fruit"
3031,7563,2015-10-27,"whole milk"
3031,7563,2015-10-27,"chocolate"
3031,7564,2015-11-25,"beef"
3031,7564,2015-11-25,"brown bread"
3031,7565,2015-12-18,"pip fruit"
3031,7565,2015-12-18,"fruit/vegetable juice"
3031,7565,2015-12-18,"whipped/sour cream"
3031,7565,2015-12-18,"soda"
3032,7566,2014-12-28,"frankfurter"
3032,7566,2014-12-28,"domestic eggs"
3032,7567,2015-06-05,"bottled water"
3032,7567,2015-06-05,"UHT-milk"
3033,7568,2014-02-28,"rolls/buns"
3033,7568,2014-02-28,"napkins"
3033,7568,2014-02-28,"ice cream"
3033,7568,2014-02-28,"nut snack"
3033,7569,2014-09-18,"tropical fruit"
3033,7569,2014-09-18,"hard cheese"
3033,7570,2014-09-25,"other vegetables"
3033,7570,2014-09-25,"whole milk"
3034,7571,2014-10-06,"sausage"
3034,7571,2014-10-06,"pip fruit"
3034,7572,2014-12-14,"beef"
3034,7572,2014-12-14,"soap"
3034,7573,2014-12-26,"bottled water"
3034,7573,2014-12-26,"pastry"
3034,7574,2015-05-07,"condensed milk"
3034,7574,2015-05-07,"other vegetables"
3034,7575,2015-05-22,"whipped/sour cream"
3034,7575,2015-05-22,"other vegetables"
3035,7576,2014-02-21,"misc. beverages"
3035,7576,2014-02-21,"curd"
3035,7577,2014-04-16,"male cosmetics"
3035,7577,2014-04-16,"baking powder"
3035,7578,2015-03-04,"citrus fruit"
3035,7578,2015-03-04,"rolls/buns"
3035,7579,2015-05-09,"pastry"
3035,7579,2015-05-09,"candles"
3035,7580,2015-11-08,"sausage"
3035,7580,2015-11-08,"pastry"
3035,7580,2015-11-08,"whole milk"
3035,7581,2015-11-29,"yogurt"
3035,7581,2015-11-29,"bottled beer"
3036,7582,2015-07-12,"frozen fish"
3036,7582,2015-07-12,"sausage"
3036,7582,2015-07-12,"other vegetables"
3036,7582,2015-07-12,"canned beer"
3036,7582,2015-07-12,"yogurt"
3036,7582,2015-07-12,"shopping bags"
3036,7582,2015-07-12,"beverages"
3036,7582,2015-07-12,"chewing gum"
3036,7582,2015-07-12,"canned beer"
3036,7583,2015-07-13,"beef"
3036,7583,2015-07-13,"whole milk"
3036,7583,2015-07-13,"root vegetables"
3036,7583,2015-07-13,"whipped/sour cream"
3036,7583,2015-07-13,"whipped/sour cream"
3036,7583,2015-07-13,"other vegetables"
3036,7584,2015-09-18,"yogurt"
3036,7584,2015-09-18,"whole milk"
3037,7585,2015-02-01,"whole milk"
3037,7585,2015-02-01,"other vegetables"
3037,7585,2015-02-01,"white bread"
3037,7586,2015-02-23,"cling film/bags"
3037,7586,2015-02-23,"ham"
3038,7587,2014-04-13,"whole milk"
3038,7587,2014-04-13,"other vegetables"
3038,7587,2014-04-13,"soda"
3038,7587,2014-04-13,"long life bakery product"
3038,7588,2014-04-18,"pot plants"
3038,7588,2014-04-18,"baking powder"
3038,7589,2014-07-16,"butter"
3038,7589,2014-07-16,"white bread"
3038,7590,2014-12-30,"rolls/buns"
3038,7590,2014-12-30,"yogurt"
3038,7591,2015-01-11,"rolls/buns"
3038,7591,2015-01-11,"waffles"
3039,7592,2014-08-20,"finished products"
3039,7592,2014-08-20,"root vegetables"
3039,7593,2014-10-15,"butter"
3039,7593,2014-10-15,"canned beer"
3039,7594,2015-09-02,"dessert"
3039,7594,2015-09-02,"domestic eggs"
3039,7594,2015-09-02,"candles"
3039,7594,2015-09-02,"whole milk"
3039,7595,2015-11-28,"pip fruit"
3039,7595,2015-11-28,"whole milk"
3040,7596,2014-10-11,"brown bread"
3040,7596,2014-10-11,"frozen meals"
3040,7596,2014-10-11,"cat food"
3040,7596,2014-10-11,"white bread"
3041,7597,2014-02-18,"pastry"
3041,7597,2014-02-18,"shopping bags"
3041,7598,2014-07-04,"chocolate marshmallow"
3041,7598,2014-07-04,"whipped/sour cream"
3041,7599,2015-07-10,"other vegetables"
3041,7599,2015-07-10,"berries"
3041,7599,2015-07-10,"organic products"
3041,7600,2015-08-27,"butter milk"
3041,7600,2015-08-27,"shopping bags"
3041,7600,2015-08-27,"baking powder"
3041,7601,2015-09-15,"sausage"
3041,7601,2015-09-15,"pip fruit"
3041,7601,2015-09-15,"hard cheese"
3041,7601,2015-09-15,"frozen vegetables"
3042,7602,2014-04-04,"curd"
3042,7602,2014-04-04,"other vegetables"
3042,7603,2014-07-11,"rolls/buns"
3042,7603,2014-07-11,"oil"
3042,7604,2014-09-14,"other vegetables"
3042,7604,2014-09-14,"napkins"
3042,7605,2015-01-16,"pork"
3042,7605,2015-01-16,"frozen potato products"
3042,7605,2015-01-16,"curd cheese"
3042,7606,2015-10-02,"whole milk"
3042,7606,2015-10-02,"canned beer"
3042,7606,2015-10-02,"bottled water"
3042,7606,2015-10-02,"bottled beer"
3042,7607,2015-10-05,"other vegetables"
3042,7607,2015-10-05,"whole milk"
3042,7607,2015-10-05,"UHT-milk"
3042,7607,2015-10-05,"other vegetables"
3042,7607,2015-10-05,"frozen meals"
3042,7607,2015-10-05,"whole milk"
3042,7607,2015-10-05,"salty snack"
3042,7608,2015-12-27,"whole milk"
3042,7608,2015-12-27,"root vegetables"
3043,7609,2015-01-05,"beef"
3043,7609,2015-01-05,"soda"
3044,7610,2014-04-08,"soda"
3044,7610,2014-04-08,"pasta"
3044,7611,2014-05-20,"rolls/buns"
3044,7611,2014-05-20,"shopping bags"
3044,7612,2014-09-17,"soda"
3044,7612,2014-09-17,"whole milk"
3044,7612,2014-09-17,"newspapers"
3044,7612,2014-09-17,"coffee"
3044,7613,2015-01-05,"sausage"
3044,7613,2015-01-05,"bottled water"
3044,7613,2015-01-05,"brown bread"
3044,7614,2015-05-09,"coffee"
3044,7614,2015-05-09,"other vegetables"
3044,7615,2015-06-07,"pastry"
3044,7615,2015-06-07,"UHT-milk"
3044,7616,2015-09-29,"frozen meals"
3044,7616,2015-09-29,"bottled beer"
3044,7616,2015-09-29,"root vegetables"
3044,7616,2015-09-29,"potato products"
3045,7617,2014-01-29,"dental care"
3045,7617,2014-01-29,"other vegetables"
3045,7617,2014-01-29,"pet care"
3045,7618,2014-06-15,"turkey"
3045,7618,2014-06-15,"other vegetables"
3045,7619,2014-08-16,"chicken"
3045,7619,2014-08-16,"chocolate"
3045,7619,2014-08-16,"chewing gum"
3045,7620,2015-03-26,"tropical fruit"
3045,7620,2015-03-26,"coffee"
3045,7620,2015-03-26,"whole milk"
3046,7621,2014-02-28,"onions"
3046,7621,2014-02-28,"soda"
3046,7622,2014-04-03,"curd"
3046,7622,2014-04-03,"whipped/sour cream"
3046,7623,2014-08-22,"citrus fruit"
3046,7623,2014-08-22,"frozen vegetables"
3046,7624,2015-01-09,"sausage"
3046,7624,2015-01-09,"whole milk"
3046,7625,2015-03-31,"sausage"
3046,7625,2015-03-31,"sausage"
3046,7625,2015-03-31,"chicken"
3046,7625,2015-03-31,"chewing gum"
3046,7625,2015-03-31,"newspapers"
3046,7625,2015-03-31,"bottled water"
3046,7625,2015-03-31,"pastry"
3046,7625,2015-03-31,"yogurt"
3046,7626,2015-11-18,"whole milk"
3046,7626,2015-11-18,"hamburger meat"
3046,7626,2015-11-18,"pip fruit"
3046,7626,2015-11-18,"curd"
3046,7626,2015-11-18,"margarine"
3046,7626,2015-11-18,"instant coffee"
3046,7626,2015-11-18,"misc. beverages"
3047,7627,2014-08-16,"pip fruit"
3047,7627,2014-08-16,"soda"
3047,7627,2014-08-16,"condensed milk"
3047,7628,2015-09-07,"sausage"
3047,7628,2015-09-07,"whole milk"
3048,7629,2014-05-23,"pastry"
3048,7629,2014-05-23,"meat spreads"
3048,7630,2015-06-06,"long life bakery product"
3048,7630,2015-06-06,"beef"
3048,7630,2015-06-06,"tidbits"
3048,7630,2015-06-06,"butter"
3048,7631,2015-08-20,"sausage"
3048,7631,2015-08-20,"bottled beer"
3048,7632,2015-10-06,"frankfurter"
3048,7632,2015-10-06,"rolls/buns"
3048,7632,2015-10-06,"coffee"
3048,7632,2015-10-06,"white wine"
3048,7633,2015-11-10,"sausage"
3048,7633,2015-11-10,"white bread"
3048,7634,2015-12-10,"chicken"
3048,7634,2015-12-10,"rolls/buns"
3048,7634,2015-12-10,"liquor (appetizer)"
3048,7634,2015-12-10,"pip fruit"
3048,7634,2015-12-10,"hygiene articles"
3049,7635,2014-09-30,"pet care"
3049,7635,2014-09-30,"sliced cheese"
3049,7636,2015-02-05,"beef"
3049,7636,2015-02-05,"yogurt"
3050,7637,2014-05-03,"dessert"
3050,7637,2014-05-03,"root vegetables"
3050,7638,2014-11-11,"butter"
3050,7638,2014-11-11,"waffles"
3050,7639,2015-03-11,"pip fruit"
3050,7639,2015-03-11,"pork"
3050,7639,2015-03-11,"sausage"
3050,7639,2015-03-11,"dessert"
3050,7639,2015-03-11,"grapes"
3050,7639,2015-03-11,"soda"
3050,7639,2015-03-11,"dessert"
3050,7639,2015-03-11,"yogurt"
3050,7639,2015-03-11,"whole milk"
3050,7640,2015-04-07,"yogurt"
3050,7640,2015-04-07,"whole milk"
3050,7641,2015-05-06,"chicken"
3050,7641,2015-05-06,"beef"
3050,7641,2015-05-06,"white bread"
3050,7641,2015-05-06,"semi-finished bread"
3050,7642,2015-06-21,"frankfurter"
3050,7642,2015-06-21,"bottled water"
3050,7642,2015-06-21,"pickled vegetables"
3050,7643,2015-08-10,"whole milk"
3050,7643,2015-08-10,"chocolate"
3050,7643,2015-08-10,"roll products "
3050,7644,2015-10-20,"other vegetables"
3050,7644,2015-10-20,"sausage"
3050,7644,2015-10-20,"sliced cheese"
3050,7644,2015-10-20,"rolls/buns"
3050,7645,2015-12-15,"hard cheese"
3050,7645,2015-12-15,"other vegetables"
3050,7645,2015-12-15,"whole milk"
3050,7645,2015-12-15,"zwieback"
3051,7646,2014-05-25,"canned beer"
3051,7646,2014-05-25,"salty snack"
3051,7647,2015-01-23,"whole milk"
3051,7647,2015-01-23,"onions"
3051,7648,2015-02-09,"frozen meals"
3051,7648,2015-02-09,"napkins"
3051,7649,2015-11-29,"frankfurter"
3051,7649,2015-11-29,"other vegetables"
3051,7649,2015-11-29,"ham"
3051,7649,2015-11-29,"other vegetables"
3051,7649,2015-11-29,"other vegetables"
3051,7649,2015-11-29,"fruit/vegetable juice"
3051,7649,2015-11-29,"rolls/buns"
3051,7649,2015-11-29,"fruit/vegetable juice"
3051,7649,2015-11-29,"rolls/buns"
3052,7650,2014-10-26,"ketchup"
3052,7650,2014-10-26,"hard cheese"
3052,7650,2014-10-26,"rolls/buns"
3052,7651,2015-07-04,"citrus fruit"
3052,7651,2015-07-04,"rolls/buns"
3053,7652,2014-12-13,"rolls/buns"
3053,7652,2014-12-13,"other vegetables"
3053,7653,2015-12-03,"hamburger meat"
3053,7653,2015-12-03,"brown bread"
3053,7653,2015-12-03,"chewing gum"
3053,7654,2015-12-25,"hamburger meat"
3053,7654,2015-12-25,"ice cream"
3053,7654,2015-12-25,"chocolate"
3053,7654,2015-12-25,"curd"
3054,7655,2014-01-17,"semi-finished bread"
3054,7655,2014-01-17,"waffles"
3054,7656,2015-02-17,"whole milk"
3054,7656,2015-02-17,"bottled beer"
3054,7657,2015-02-23,"frankfurter"
3054,7657,2015-02-23,"sausage"
3054,7658,2015-03-22,"frankfurter"
3054,7658,2015-03-22,"salt"
3054,7659,2015-04-09,"white wine"
3054,7659,2015-04-09,"whole milk"
3054,7659,2015-04-09,"misc. beverages"
3054,7660,2015-05-27,"tropical fruit"
3054,7660,2015-05-27,"spread cheese"
3054,7660,2015-05-27,"onions"
3054,7660,2015-05-27,"mayonnaise"
3054,7661,2015-06-28,"meat"
3054,7661,2015-06-28,"pip fruit"
3054,7661,2015-06-28,"yogurt"
3055,7662,2015-08-18,"other vegetables"
3055,7662,2015-08-18,"other vegetables"
3055,7662,2015-08-18,"other vegetables"
3055,7662,2015-08-18,"hamburger meat"
3055,7662,2015-08-18,"soda"
3055,7662,2015-08-18,"soft cheese"
3055,7662,2015-08-18,"waffles"
